Date,RegionName,DaysOnZillow_AllHomes,InventorySeasonallyAdjusted_AllHomes,InventoryRaw_AllHomes,MedianListingPricePerSqft_AllHomes,MedianListingPrice_AllHomes,MedianPctOfPriceReduction_AllHomes,MedianPriceCutDollar_AllHomes,MedianRentalPricePerSqft_AllHomes,MedianRentalPrice_AllHomes,ZHVIPerSqft_AllHomes,PctOfHomesDecreasingInValues_AllHomes,PctOfHomesIncreasingInValues_AllHomes,PctOfHomesSellingForGain_AllHomes,PctOfHomesSellingForLoss_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_AllHomes,PctOfListingsWithPriceReductions_AllHomes,PriceToRentRatio_AllHomes,Sale_Counts,Sale_Counts_Seas_Adj,Sale_Prices,ZHVI_AllHomes,ZRI_AllHomes,ZRI_AllHomesPlusMultifamily,ZriPerSqft_AllHomes
12/31/17,"Licking, Ohio",,480.0,430.0,118.0150517,219900.0,2.66844563,5000.0,0.785603842,1300.0,100.0,18.69,73.79,,,12.41270763,7.963246554,10.61,,,,156900.0,1249.0,1231.0,0.796
12/31/17,"Logan, Ohio",,,,104.5322748,139000.0,5.889281508,5000.0,,,85.0,21.35,73.1,,,12.17175014,6.882591093,9.73,,,,124600.0,1072.0,1042.0,0.778
12/31/17,"Lorain, Ohio",,1280.0,1248.0,94.61872587,154500.0,4.976190476,5100.0,0.740836279,800.0,88.0,19.28,71.07,,,12.06914185,7.701215981,10.28,,,,134100.0,1046.0,1030.0,0.736
12/31/17,"Lucas, Ohio",,1624.0,1536.0,75.39370079,99500.0,5.164553461,5000.0,0.73268206,795.0,71.0,26.18,64.71,,,13.09478508,9.569983137,8.43,,,,92200.0,894.0,879.0,0.712
12/31/17,"Madison, Ohio",,63.0,55.0,105.3177321,188450.0,,,,,107.0,13.04,81.03,,,6.233574421,2.912621359,10.8,40.0,63.0,,156000.0,1192.0,1205.0,0.814
12/31/17,"Mahoning, Ohio",,1141.0,1112.0,67.81706282,99900.0,5.101001123,4900.0,0.613575549,700.0,60.0,20.39,72.5,,,14.78353692,10.72194425,8.23,,,,81200.0,830.0,817.0,0.628
12/31/17,"Marion, Ohio",,164.0,154.0,60.90919384,74900.0,8.655937364,5000.0,,,65.0,24.19,67.96,,,18.44508896,14.00966184,8.1,,,,84800.0,864.0,829.0,0.676
12/31/17,"Medina, Ohio",,711.0,635.0,117.7536232,229990.0,3.054768607,5000.0,0.890019072,1250.0,114.0,11.14,80.06,,,13.65632809,8.773784355,10.67,,,,187300.0,1506.0,1493.0,0.89
12/31/17,"Meigs, Ohio",,54.0,50.0,66.38061458,,,,,,,,,,,,,,,,,,877.0,874.0,0.684
12/31/17,"Mercer, Ohio",,,,106.8145743,159000.0,3.625815809,5000.0,,,95.0,9.64,86.35,,,9.178444609,5.769230769,10.94,,,,147700.0,1139.0,1124.0,0.756
12/31/17,"Miami, Ohio",,,,99.86734282,177445.0,4.492094862,5050.0,,,91.0,16.86,75.12,,,13.48128637,9.072164948,10.85,,,,134300.0,924.0,918.0,0.698
12/31/17,"Monroe, Ohio",,30.0,30.0,,99900.0,,,,,,,,,,,,,,,,,873.0,867.0,0.77
12/31/17,"Montgomery, Ohio",,1625.0,1554.0,79.98443209,109900.0,3.792839657,4150.0,0.740740741,825.0,76.0,18.67,74.35,,,16.49938046,12.31422505,8.55,,,,99600.0,940.0,918.0,0.762
12/31/17,"Morgan, Ohio",,54.0,50.0,70.13157895,89900.0,,,,,,,,,,,,,,,,,887.0,870.0,0.644
12/31/17,"Morrow, Ohio",,102.0,92.0,101.760176,165000.0,3.636363636,5100.0,,,94.0,43.68,47.15,,,18.49404012,14.63414634,10.72,,,,137600.0,1087.0,1068.0,0.75
12/31/17,"Muskingum, Ohio",,323.0,292.0,86.62634409,120000.0,4.071247871,5000.0,,,83.0,28.46,63.24,,,12.97401019,9.090909091,10.42,,,,114100.0,937.0,921.0,0.71
12/31/17,"Noble, Ohio",,,,,,,,,,,,,,,,,,,,,,1329.0,1308.0,
12/31/17,"Ottawa, Ohio",,442.0,407.0,141.2121212,189450.0,5.714285714,5000.0,,,108.0,27.79,65.36,,,9.276378411,5.487804878,10.26,,,,141000.0,1193.0,1177.0,0.896
12/31/17,"Paulding, Ohio",,42.0,41.0,64.28571429,84900.0,,,,,,,,,,,,,,,,,,,
12/31/17,"Perry, Ohio",,89.0,86.0,87.15116279,109900.0,,,,,79.0,28.96,65.71,,,,,8.81,,,,102300.0,911.0,908.0,0.726
12/31/17,"Pickaway, Ohio",,110.0,100.0,98.56116175,209900.0,2.704164413,5000.0,,,100.0,15.74,73.83,,,14.6703827,10.82802548,10.37,84.0,85.0,173700.0,158200.0,1282.0,1251.0,0.8
12/31/17,"Pike, Ohio",,,,82.72058824,,,,,,,,,,,,,,,,,,,,
12/31/17,"Portage, Ohio",,557.0,515.0,103.7525725,175000.0,4.256059321,5050.0,,1200.0,97.0,26.41,61.51,,,13.9654898,10.15965167,10.4,,,,152100.0,1201.0,1184.0,0.774
12/31/17,"Preble, Ohio",,120.0,117.0,77.09316092,115000.0,5.268703899,4925.0,,,82.0,,,,,11.13281482,8.187134503,9.31,,,,115600.0,,,
12/31/17,"Putnam, Ohio",,65.0,66.0,82.10465452,109000.0,,,,,87.0,42.1,52.07,,,,,9.82,,,,129800.0,,,
12/31/17,"Richland, Ohio",,,,67.6510989,99900.0,6.025589293,5049.5,,,68.0,22.49,69.52,,,14.59448715,11.11111111,10.61,,,,97000.0,757.0,747.0,0.56
12/31/17,"Ross, Ohio",,221.0,207.0,92.41354579,141450.0,2.756756757,5000.0,,,80.0,51.73,38.69,,,9.633766684,6.177606178,8.96,,,,108600.0,999.0,989.0,0.778
12/31/17,"Sandusky, Ohio",,162.0,172.0,72.84020325,110500.0,5.009243418,5000.0,,,72.0,34.07,54.59,,,12.57561764,10.16260163,9.02,,,,111800.0,1023.0,1010.0,0.678
12/31/17,"Scioto, Ohio",,,,82.64669442,99900.0,,,,,70.0,50.65,39.68,,,,,7.05,,,,73400.0,883.0,879.0,0.808
12/31/17,"Seneca, Ohio",,137.0,138.0,61.0,86000.0,6.344054828,5500.0,,,68.0,37.35,54.68,,,14.08743069,9.356725146,9.0,,,,106500.0,964.0,939.0,0.65
12/31/17,"Shelby, Ohio",,,,81.45900496,129900.0,5.439526772,5125.0,,,80.0,21.53,67.15,,,8.61506462,5.050505051,9.95,,,,129800.0,1093.0,1069.0,0.698
12/31/17,"Stark, Ohio",,1159.0,1102.0,85.64814815,129750.0,4.935113059,5000.0,0.676957831,750.0,,,,,,15.08508968,11.04218362,,,,,,980.0,941.0,0.714
12/31/17,"Summit, Ohio",,2200.0,2056.0,92.53472222,129900.0,4.545454545,5000.0,0.77537594,850.0,91.0,27.61,61.16,,,14.56072088,10.54044982,9.61,,,,128500.0,1112.0,1082.0,0.812
12/31/17,"Trumbull, Ohio",,741.0,722.0,68.86682243,89900.0,5.637644317,5000.0,0.615530303,650.0,64.0,28.57,62.58,,,12.22279108,8.358817533,8.71,,,,82600.0,835.0,827.0,0.612
12/31/17,"Tuscarawas, Ohio",,277.0,258.0,92.8125,119900.0,4.384133612,5000.0,,,83.0,43.78,42.75,,,11.45548569,8.309455587,9.27,,,,114200.0,1022.0,1005.0,0.752
12/31/17,"Union, Ohio",,162.0,137.0,131.0150181,308915.0,2.259073325,7650.0,,,123.0,28.2,60.74,,,17.14394854,11.96172249,12.1,,,,198400.0,1375.0,1355.0,0.852
12/31/17,"Van Wert, Ohio",,,,61.35473171,92000.0,,,,,59.0,37.31,55.77,,,,,8.25,,,,86800.0,900.0,895.0,0.606
12/31/17,"Warren, Ohio",,767.0,698.0,122.752809,275000.0,2.537904837,5950.0,0.920138889,1497.5,108.0,13.19,78.3,,,13.25860863,8.586296618,10.5,,,,211500.0,1624.0,1591.0,0.876
12/31/17,"Washington, Ohio",,200.0,187.0,95.95435685,149000.0,5.011389522,5100.0,,,91.0,47.47,43.08,,,9.684516062,5.777777778,9.86,,,,122800.0,1051.0,1034.0,0.802
12/31/17,"Wayne, Ohio",,244.0,235.0,102.7777778,142000.0,5.882352941,5000.0,,,101.0,14.92,77.49,,,9.993979472,6.422018349,10.32,,,,146600.0,1191.0,1169.0,0.82
12/31/17,"Williams, Ohio",,146.0,143.0,67.12626996,89950.0,5.106202659,4050.0,,,67.0,18.86,72.6,,,14.28631347,11.11111111,8.49,,,,96900.0,954.0,941.0,0.67
12/31/17,"Wood, Ohio",,339.0,314.0,101.9982993,179900.0,3.706449222,5000.0,,,96.0,44.15,42.43,,,9.555613605,6.534653465,9.16,,,,140200.0,,,
12/31/17,"Wyandot, Ohio",,75.0,77.0,75.22567703,,,,,,,,,,,,,,,,,,893.0,884.0,0.668
12/31/17,"Adair, Oklahoma",,67.0,66.0,63.92857143,,,,,,,,,,,,,,,,,,,,
12/31/17,"Alfalfa, Oklahoma",,,,,,,,,,53.0,,,,,,,,,,,,,,
12/31/17,"Atoka, Oklahoma",,,,92.24629196,,,,,,,,,,,,,,,,,,,,
12/31/17,"Beckham, Oklahoma",,,,84.03386406,125000.0,,,,,69.0,59.83,34.23,,,10.24221776,7.070707071,9.03,,,,93100.0,853.0,861.0,0.672
12/31/17,"Apache, Arizona",,,,134.1189675,212000.0,,,,,98.0,38.83,55.62,,,7.525250625,5.092592593,9.59,,,,136300.0,,,
12/31/17,"Bryan, Oklahoma",,,,98.07355517,168500.0,,,,,78.0,6.36,90.5,,,,,10.27,,,,120000.0,961.0,952.0,0.63
12/31/17,"Caddo, Oklahoma",,,,59.17597008,80000.0,,,,,,,,,,,,,,,,,,,
12/31/17,"Canadian, Oklahoma",,718.0,666.0,114.3335192,214490.0,2.152609046,4625.0,0.808741554,1212.5,93.0,38.82,44.64,,,16.31130914,11.62079511,10.69,165.0,224.0,163500.0,154100.0,1197.0,1193.0,0.75
12/31/17,"Carter, Oklahoma",,278.0,270.0,84.47149644,155000.0,,,,,71.0,34.36,57.44,,,9.07734469,6.148867314,9.32,,,,96900.0,831.0,830.0,0.66
12/31/17,"Cherokee, Oklahoma",,338.0,310.0,90.27777778,142650.0,5.128205128,9600.0,,,71.0,68.45,24.43,,,9.62927974,6.775067751,9.65,,,,103600.0,886.0,880.0,0.636
12/31/17,"Choctaw, Oklahoma",,,,61.51709402,,,,,,,,,,,,,,,,,,,,
12/31/17,"Cleveland, Oklahoma",,1402.0,1360.0,110.4836619,215000.0,2.09178597,4900.0,0.798934754,1100.0,95.0,44.3,41.14,,,16.85265356,12.28172293,10.69,,,,149000.0,1170.0,1163.0,0.75
12/31/17,"Cochise, Arizona",,715.0,719.0,98.22361546,158450.0,4.961984794,7000.0,0.635254483,950.0,84.0,28.24,62.28,,,10.62507028,8.174386921,12.99,,,,135200.0,845.0,839.0,0.566
12/31/17,"Comanche, Oklahoma",,811.0,786.0,73.63945578,109900.0,6.102369391,5000.0,0.631453535,750.0,,65.57,29.56,,,12.72398542,10.28331584,9.13,,,,78000.0,701.0,700.0,0.582
12/31/17,"Cotton, Oklahoma",,19.0,18.0,,,,,,,,,,,,,,,,,,,718.0,724.0,0.52
12/31/17,"Craig, Oklahoma",,79.0,72.0,76.07212476,129450.0,,,,,,,,,,,,,,,,,,,
12/31/17,"Creek, Oklahoma",,191.0,182.0,88.78023437,135000.0,3.846153846,5000.0,,,80.0,34.01,57.4,,,14.59965715,9.87654321,10.03,,,,108100.0,901.0,898.0,0.634
12/31/17,"Custer, Oklahoma",,120.0,118.0,93.98213446,162600.0,,,,,85.0,31.46,61.88,,,,,10.83,,,,122000.0,943.0,941.0,0.66
12/31/17,"Delaware, Oklahoma",,569.0,512.0,125.1979194,249000.0,3.871829105,10000.0,,,87.0,30.79,62.77,,,10.31157144,7.374100719,11.01,,,,139600.0,1063.0,991.0,0.688
12/31/17,"Garfield, Oklahoma",,329.0,319.0,88.23529412,144900.0,2.587534311,4550.0,,,79.0,13.93,77.58,,,16.51964216,12.41217799,9.73,,,,118700.0,1031.0,1016.0,0.694
12/31/17,"Garvin, Oklahoma",,118.0,115.0,,,,,,,61.0,,,,,,,,,,,,793.0,796.0,0.618
12/31/17,"Coconino, Arizona",,606.0,520.0,206.2606752,399700.0,2.655942478,10000.0,1.236631016,1850.0,196.0,15.73,77.14,,,11.03152224,6.682297773,15.23,,,,339400.0,1779.0,1774.0,1.118
12/31/17,"Grady, Oklahoma",,251.0,246.0,90.85227273,169900.0,3.026403068,4500.0,,,75.0,60.01,29.53,,,14.93310144,10.70234114,10.43,,,,124200.0,1000.0,999.0,0.638
12/31/17,"Grant, Oklahoma",,,,,,,,,,64.0,2.88,96.71,,,,,10.83,,,,105600.0,,,
12/31/17,"Greer, Oklahoma",,,,42.75700935,68000.0,,,,,46.0,0.65,99.25,,,,,6.98,,,,57800.0,706.0,710.0,0.568
12/31/17,"Harmon, Oklahoma",,,,,,,,,,,,,,,,,,,,,,680.0,681.0,0.504
12/31/17,"Haskell, Oklahoma",,,,75.96115675,114950.0,,,,,,,,,,,,,,,,,,,
12/31/17,"Hughes, Oklahoma",,72.0,71.0,53.83990248,82500.0,,,,,,,,,,,,,,,,,746.0,747.0,0.578
12/31/17,"Jackson, Oklahoma",,,,77.37059093,129000.0,4.592442341,4000.0,,,55.0,37.82,53.64,,,12.99899667,9.523809524,8.3,,,,73400.0,735.0,740.0,0.592
12/31/17,"Johnston, Oklahoma",,,,,,,,,,,,,,,,,,,,,,753.0,753.0,0.562
12/31/17,"Gila, Arizona",,388.0,348.0,168.7116564,265000.0,4.081632653,10000.0,,,143.0,28.27,63.9,,,10.60429602,7.299270073,12.68,,,,190000.0,1236.0,1238.0,0.962
12/31/17,"Kay, Oklahoma",,241.0,239.0,65.13412633,99720.0,5.479452055,5000.0,,,55.0,,,,,12.66644537,8.945686901,,,,,,,,
12/31/17,"Kingfisher, Oklahoma",,,,104.6728365,192500.0,,,,,,,,,,,,,,,,,,,
12/31/17,"LeFlore, Oklahoma",,312.0,317.0,73.18695941,116500.0,7.142857143,6100.0,,,61.0,20.33,74.16,,,10.88299014,9.722222222,8.46,,,,84000.0,844.0,845.0,0.604
12/31/17,"Lincoln, Oklahoma",,122.0,120.0,92.45337698,156750.0,5.003756903,6500.0,,,75.0,19.89,75.44,,,11.8254976,9.090909091,9.89,,,,112500.0,,,
12/31/17,"Logan, Oklahoma",,219.0,209.0,106.2121573,240440.0,2.100840336,4999.0,,,92.0,38.35,52.4,,,15.09618365,10.07462687,11.49,60.0,201.0,174300.0,136100.0,907.0,902.0,0.692
12/31/17,"Love, Oklahoma",,,,93.63016337,,,,,,,,,,,,,,,,,,848.0,848.0,0.606
12/31/17,"McClain, Oklahoma",,198.0,186.0,110.046195,243250.0,2.326663564,5000.0,,,99.0,20.72,72.77,,,11.30490975,6.422018349,12.11,,,,165000.0,1103.0,1097.0,0.682
12/31/17,"McCurtain, Oklahoma",,,,,,,,,,56.0,69.47,26.38,,,,,7.61,,,,75800.0,,,
12/31/17,"Graham, Arizona",,91.0,94.0,101.1309524,165000.0,,,,,91.0,24.48,65.26,,,5.970078649,2.857142857,10.44,,,,142900.0,1142.0,1143.0,0.726
12/31/17,"McIntosh, Oklahoma",,,,91.27434317,135000.0,6.451612903,5000.0,,,69.0,40.56,54.17,,,8.847377111,5.741626794,9.05,,,,97000.0,,,
12/31/17,"Marshall, Oklahoma",,112.0,104.0,108.356618,,,,,,69.0,55.71,38.03,,,,,8.98,,,,91300.0,868.0,871.0,0.662
12/31/17,"Mayes, Oklahoma",,268.0,248.0,91.69819574,145000.0,5.325443787,5400.0,,,78.0,35.45,54.8,,,10.1413066,6.535947712,10.45,,,,121000.0,968.0,957.0,0.654
12/31/17,"Murray, Oklahoma",,83.0,84.0,86.63265306,,,,,,,,,,,,,,,,,,,,
12/31/17,"Muskogee, Oklahoma",,,,74.83510908,115000.0,4.444444444,5000.0,,,58.0,,,,,10.8171135,7.76119403,,,,,,,,0.612
12/31/17,"Noble, Oklahoma",,44.0,40.0,,,,,,,,,,,,,,,,,,,,,
12/31/17,"Nowata, Oklahoma",,36.0,32.0,,,,,,,,,,,,,,,,,,,697.0,720.0,0.606
12/31/17,"Oklahoma, Oklahoma",,3461.0,3374.0,111.0406091,219900.0,2.190923318,4900.0,0.808541524,995.0,85.0,39.14,49.03,,,18.8106102,13.75977911,10.09,,,,126600.0,1038.0,1025.0,0.742
12/31/17,"Okmulgee, Oklahoma",,156.0,150.0,59.0880102,89250.0,3.260869565,3000.0,,,51.0,24.74,69.24,,,12.51585643,9.375,7.2,,,,67100.0,,,
12/31/17,"Osage, Oklahoma",,180.0,170.0,87.78625954,169000.0,3.624501631,5100.0,,,71.0,35.64,54.93,,,13.75036246,9.633027523,9.73,,,,112300.0,933.0,926.0,0.616
12/31/17,"Ottawa, Oklahoma",,,,63.71173469,89250.0,,,,,55.0,33.06,59.91,,,12.52184315,10.33057851,7.83,,,,72100.0,,,
12/31/17,"Pawnee, Oklahoma",,63.0,61.0,71.14603011,139000.0,,,,,,,,,,,,,,,,,,,
12/31/17,"Payne, Oklahoma",,308.0,288.0,99.75867516,179900.0,3.090909091,5100.0,0.763346853,975.0,89.0,13.86,79.13,,,9.666878074,5.392156863,10.56,,,,152100.0,1180.0,1141.0,0.72
12/31/17,"La Paz, Arizona",,84.0,90.0,128.3658944,139900.0,,,,,102.0,30.39,65.99,,,5.351620503,5.714285714,9.79,,,,134100.0,1123.0,1120.0,0.964
12/31/17,"Pittsburg, Oklahoma",,388.0,384.0,79.27529986,124700.0,5.739863086,5100.0,,,70.0,21.18,74.28,,,10.74677525,7.415254237,9.33,,,,94200.0,850.0,852.0,0.612
12/31/17,"Pontotoc, Oklahoma",,192.0,188.0,86.87089716,149000.0,5.137410275,8500.0,,,76.0,30.62,61.39,,,9.750427159,7.509881423,10.19,,,,107000.0,892.0,891.0,0.618
12/31/17,"Pottawatomie, Oklahoma",,313.0,308.0,84.65232508,143000.0,5.005005005,5000.0,0.632563256,700.0,76.0,43.11,50.25,,,16.61175938,11.61473088,9.6,,,,91700.0,827.0,825.0,0.614
12/31/17,"Pushmataha, Oklahoma",,,,67.62380842,,,,,,,,,,,,,,,,,,,,
12/31/17,"Maricopa, Arizona",,16295.0,16570.0,155.2791878,298869.0,1.381321839,5000.0,0.926817676,1400.0,148.0,7.85,87.05,,,16.0858372,13.07046747,14.93,8834.0,9277.0,249900.0,252400.0,1394.0,1387.0,0.884
12/31/17,"Rogers, Oklahoma",,460.0,449.0,104.7490017,195000.0,2.857142857,5000.0,0.789891387,1150.0,81.0,56.7,32.3,,,14.86882686,10.13289037,9.95,,,,120800.0,969.0,964.0,0.698
12/31/17,"Seminole, Oklahoma",,142.0,136.0,53.54993983,78750.0,,,,,49.0,32.64,60.51,,,9.539106525,7.741935484,7.0,,,,61500.0,742.0,746.0,0.596
12/31/17,"Sequoyah, Oklahoma",,283.0,279.0,81.11849391,135000.0,5.555555556,5000.0,,,62.0,38.66,53.16,,,10.40407308,8.176100629,8.73,,,,88700.0,856.0,856.0,0.624
12/31/17,"Stephens, Oklahoma",,315.0,301.0,59.60818043,99250.0,,,,,50.0,32.4,61.1,,,11.925327,8.355795148,7.97,,,,68400.0,733.0,740.0,0.536
12/31/17,"Tillman, Oklahoma",,27.0,24.0,,65000.0,,,,,,,,,,,,,,,,,,,
12/31/17,"Tulsa, Oklahoma",,3261.0,3111.0,99.26470588,199900.0,2.579083095,5000.0,0.760340633,990.0,84.0,42.77,45.92,,,15.99483311,11.25630445,10.21,,,,132900.0,1096.0,1083.0,0.718
12/31/17,"Wagoner, Oklahoma",,318.0,304.0,101.6368195,170334.0,2.568644818,5000.0,0.8,1150.0,85.0,45.82,41.56,,,12.80275632,8.803611738,10.33,,,,145400.0,1145.0,1140.0,0.688
12/31/17,"Washington, Oklahoma",,290.0,276.0,70.41910331,118900.0,4.553745475,4800.0,0.658472344,825.0,66.0,43.14,44.09,,,13.14006803,7.777777778,9.16,,,,100100.0,902.0,902.0,0.61
12/31/17,"Washita, Oklahoma",,,,60.19736842,,,,,,,,,,,,,,,,,,,,
12/31/17,"Mohave, Arizona",,1302.0,1374.0,137.9768625,229400.0,2.647745737,5450.0,0.842275662,1250.0,120.0,21.05,68.74,,,12.60181616,11.34831461,13.37,,,,188900.0,1184.0,1150.0,0.768
12/31/17,"Woods, Oklahoma",,88.0,86.0,63.98558862,85000.0,,,,,,,,,,,,,,,,,,,
12/31/17,"Woodward, Oklahoma",,110.0,102.0,97.32142857,165000.0,,,,,79.0,40.14,54.35,,,,,10.09,,,,117000.0,971.0,971.0,0.662
12/31/17,"Navajo, Arizona",,894.0,765.0,149.6856061,258740.0,3.22684737,10000.0,,,115.0,45.79,46.07,,,10.41078428,6.132075472,12.74,,,,176800.0,1166.0,1155.0,0.734
12/31/17,"Pima, Arizona",,2756.0,2853.0,129.4420811,226900.0,2.599514307,5100.0,0.839222615,1195.0,122.0,9.94,85.0,,,14.42532128,11.41295062,13.56,1101.0,1711.0,199800.0,190500.0,1190.0,1176.0,0.796
12/31/17,"Pinal, Arizona",,1780.0,1939.0,110.8296586,214900.0,1.802945658,4350.0,0.652109482,1195.0,101.0,14.75,79.7,,,14.36611566,12.35034657,13.43,,,,187900.0,1154.0,1151.0,0.666
12/31/17,"Santa Cruz, Arizona",,,,121.1111111,249999.5,4.474431094,10000.0,,,83.0,19.71,72.95,,,11.06836639,10.02710027,10.39,,,,137700.0,1116.0,1120.0,0.704
12/31/17,"Yavapai, Arizona",,1363.0,1268.0,181.7413356,365000.0,2.658486708,10000.0,0.971177945,1550.0,164.0,10.22,84.15,,,12.10657592,8.305002428,15.24,,,,281800.0,1531.0,1486.0,0.918
12/31/17,"Yuma, Arizona",,793.0,855.0,117.4055829,179900.0,3.047004359,5000.0,0.721710922,1000.0,102.0,40.32,44.17,,,14.10045835,13.04347826,12.67,,,,137500.0,904.0,903.0,0.69
12/31/17,"Baker, Oregon",,122.0,104.0,123.7513843,169900.0,,,,,,,,,,7.333441117,3.875968992,,,,,,,,
12/31/17,"Benton, Oregon",,227.0,188.0,180.2884615,371350.0,3.483959986,11000.0,1.125175809,1650.0,197.0,3.01,94.92,,,8.931018067,4.142011834,15.64,,,,342700.0,1867.0,1798.0,1.072
12/31/17,"Clackamas, Oregon",,1259.0,1118.0,214.9784652,464997.5,2.38013108,10000.0,1.168894682,1995.0,229.0,14.6,77.55,,,13.82658658,9.388136385,15.98,601.0,652.0,404000.0,400400.0,2067.0,2041.0,1.216
12/31/17,"Clatsop, Oregon",,346.0,300.0,207.0133588,348250.0,3.570336594,10500.0,,,182.0,,,,,9.067261405,5.463182898,,,,,,1624.0,1592.0,1.01
12/31/17,"Columbia, Oregon",,152.0,146.0,170.2195568,319900.0,3.650281228,9750.0,,,175.0,7.13,89.26,,,13.26139608,9.842519685,13.66,,,,255800.0,1546.0,1544.0,1.076
12/31/17,"Coos, Oregon",,362.0,325.0,160.1190476,235000.0,4.830917874,10000.0,,,139.0,20.11,71.07,,,8.540843726,5.285412262,12.22,,,,183000.0,1229.0,1230.0,0.93
12/31/17,"Crook, Oregon",,174.0,152.0,172.2849109,289900.0,3.344481605,10000.0,,,163.0,2.9,96.04,,,7.579302124,4.545454545,15.01,,,,262800.0,1458.0,1419.0,0.92
12/31/17,"Curry, Oregon",,323.0,286.0,239.9127907,384000.0,4.344051431,11995.0,,,193.0,,,,,9.380951394,6.811145511,,,,,,1523.0,1483.0,1.054
12/31/17,"Deschutes, Oregon",,1444.0,1284.0,227.6657061,424900.0,2.088800115,10000.0,1.080737444,1650.0,219.0,14.06,79.19,,,12.20590623,8.482142857,17.06,,,,356800.0,1725.0,1691.0,1.072
12/31/17,"Douglas, Oregon",,503.0,471.0,142.6330003,229900.0,3.618817853,10000.0,0.779132791,950.0,133.0,8.95,85.8,,,11.74746884,9.261939219,14.33,,,,177900.0,1025.0,1012.0,0.784
12/31/17,"Gilliam, Oregon",,,,,,,,,,,,,,,,,,,,,,1223.0,1224.0,0.902
12/31/17,"Grant, Oregon",,,,111.3189565,186000.0,,,,,,,,,,,,,,,,,,,
12/31/17,"Hood River, Oregon",,81.0,72.0,251.599253,456500.0,,,,,245.0,11.51,83.38,,,13.3791536,9.243697479,18.28,,,,404100.0,1802.0,1787.0,1.142
12/31/17,"Jackson, Oregon",,848.0,764.0,188.2990868,345000.0,2.161720056,7750.0,1.083411952,1575.0,174.0,6.97,88.11,,,14.70786365,10.9058927,14.47,,,,272900.0,1579.0,1559.0,1.016
12/31/17,"Jefferson, Oregon",,116.0,100.0,153.708102,237000.0,3.839377478,10000.0,,,,3.97,95.02,,,13.68245631,10.95890411,13.53,,,,232000.0,1419.0,1374.0,
12/31/17,"Josephine, Oregon",,370.0,338.0,189.9101307,346995.0,3.741007194,10000.0,,,174.0,3.14,95.21,,,13.09728402,9.453781513,16.21,,,,260000.0,1316.0,1283.0,0.876
12/31/17,"Klamath, Oregon",,439.0,402.0,119.2631734,197000.0,5.176318738,5000.0,,1087.5,106.0,18.7,74.54,,,11.33796105,8.387096774,12.01,,,,158700.0,,,0.718
12/31/17,"Lake, Oregon",,,,,156000.0,,,,,,,,,,,,,,,,,1191.0,1192.0,
12/31/17,"Lane, Oregon",,929.0,798.0,181.2700965,285000.0,2.74201852,8850.0,1.073232323,1350.0,184.0,5.53,90.3,,,13.45639708,9.108653221,15.07,,,,260500.0,1432.0,1421.0,1.032
12/31/17,"Lincoln, Oregon",,660.0,585.0,194.0085592,339000.0,4.456133386,13000.0,,,185.0,32.4,58.05,,,9.675358313,7.035175879,13.82,,,,234600.0,1426.0,1413.0,1.078
12/31/17,"Linn, Oregon",,454.0,427.0,163.8065523,260000.0,3.404255319,8000.0,1.115296482,1373.0,160.0,4.07,93.46,,,10.62266758,8.558558559,13.64,,,,220900.0,1307.0,1283.0,0.964
12/31/17,"Malheur, Oregon",,150.0,146.0,131.0553633,194000.0,4.125395661,5500.0,,,82.0,23.25,69.41,,,12.39263188,8.441558442,9.07,,,,133200.0,1206.0,1204.0,0.748
12/31/17,"Marion, Oregon",,779.0,707.0,179.6331101,279900.0,2.185656219,6950.0,1.088937151,1397.5,174.0,3.15,94.78,,,9.237158524,6.475409836,13.66,,,,253100.0,1538.0,1533.0,1.058
12/31/17,"Morrow, Oregon",,,,113.1800518,,,,,,,,,,,,,,,,,,,,
12/31/17,"Multnomah, Oregon",,1855.0,1674.0,272.6218097,399925.0,2.865329513,10000.0,1.511169514,1850.0,307.0,25.52,63.47,,,13.19075392,8.852551452,17.21,1097.0,1265.0,369700.0,385900.0,1913.0,1889.0,1.482
12/31/17,"Polk, Oregon",,337.0,300.0,163.2043828,327750.0,2.693343594,10000.0,,,160.0,1.97,96.47,,,9.069467792,4.852320675,14.39,,,,268400.0,1566.0,1529.0,0.936
12/31/17,"Tillamook, Oregon",,394.0,346.0,219.5636777,369000.0,3.440860215,10000.0,,,190.0,18.64,75.2,,,10.95087783,7.221006565,15.05,,,,304600.0,1627.0,1594.0,1.106
12/31/17,"Umatilla, Oregon",,204.0,190.0,121.0585946,187500.0,5.558643691,6000.0,,,116.0,14.79,77.58,,,9.115714066,6.666666667,11.05,,,,166100.0,1251.0,1242.0,0.864
12/31/17,"Union, Oregon",,113.0,96.0,145.2610713,200000.0,4.825396825,10000.0,,,109.0,21.74,67.91,,,8.806574992,5.426356589,10.96,,,,169400.0,1304.0,1292.0,0.786
12/31/17,"Wallowa, Oregon",,,,173.992674,250000.0,,,,,,,,,,,,,,,,,,,
12/31/17,"Wasco, Oregon",,100.0,88.0,192.5493716,264900.0,,,,,,,,,,12.64212938,10.14492754,,,,,,1454.0,1445.0,1.174
